industry_type,primary_hotspot_key,production_volume_units,grid_electricity_kwh,renewable_electricity_kwh,renewable_energy_ratio,fossil_fuel_burn_mj,raw_material_kg,virgin_material_percentage,waste_generated_kg,waste_landfill_percentage,transport_tkm,primary_hotspot_share_pct,scope1_share_pct,scope2_share_pct,scope3_share_pct,target_intervention_category
general,diesel,608820.6,231227.7,74611.4,0.244,730817.7,171426.2,57.05,34903.8,40.14,237116.8,54.61,51.81,15.44,32.75,Transportation Optimization
food_processing,transport,599926.0,491157.9,57131.7,0.1042,1118980.1,288416.4,53.68,22851.3,69.55,144112.0,50.78,45.87,19.79,34.34,Transportation Optimization
metal_engineering,diesel,881013.7,242993.4,69340.2,0.222,1684498.7,261702.5,50.95,33174.3,61.06,185226.4,47.56,45.74,16.98,37.28,Transportation Optimization
metal_engineering,raw_materials,925531.7,432292.6,123847.6,0.2227,328643.1,370145.0,71.31,58239.8,82.91,38319.0,36.54,25.0,21.2,53.8,Recycled Materials
chemical,waste,775703.2,361408.0,46664.0,0.1144,197578.4,350470.4,70.48,94546.6,82.16,55042.7,27.14,18.58,33.99,47.43,Material Reuse
food_processing,electricity,757974.1,490576.5,156407.9,0.2417,784356.9,263879.2,84.0,37058.9,45.29,31353.8,32.62,37.06,26.55,36.39,Process Changes
textile,coal,1563651.7,1114673.3,55795.6,0.0477,962750.5,483137.2,60.48,25049.1,74.72,31215.8,51.46,38.65,32.22,29.13,Process Changes
chemical,coal,342881.0,2294078.4,207889.9,0.0831,1395427.1,52147.8,80.79,23340.0,72.61,27343.9,59.44,46.39,29.9,23.71,Renewable Energy Substitution
chemical,electricity,1094598.5,1055310.9,113355.5,0.097,1033215.5,484012.0,83.4,64514.3,56.9,59636.7,33.43,40.07,26.78,33.15,Process Changes
general,coal,642479.2,650004.4,56161.6,0.0795,1147942.8,251701.0,66.47,41975.2,64.58,24852.2,33.86,39.94,44.47,15.59,Process Changes
food_processing,coal,692081.3,589851.3,95639.7,0.1395,1441704.9,216969.2,66.64,40044.5,66.37,35035.4,50.41,36.89,32.42,30.69,Process Changes
metal_engineering,electricity,827136.5,2469905.1,87820.6,0.0343,110076.4,177609.6,63.24,28791.0,50.67,31627.1,47.72,11.27,72.36,16.37,Renewable Energy Substitution
chemical,raw_materials,3904150.8,223606.1,35874.3,0.1383,208269.7,1140487.5,89.43,40289.4,51.25,25933.7,59.71,24.48,15.07,60.45,Alternative Materials
general,coal,858231.5,934204.8,158216.8,0.1448,1533140.3,381993.3,65.94,37938.3,67.75,46035.3,33.91,36.02,38.66,25.32,Process Changes
chemical,diesel,657036.1,340653.7,50962.2,0.1301,872693.8,313569.2,71.99,10524.5,51.87,294732.3,45.53,43.69,13.81,42.5,Transportation Optimization
chemical,raw_materials,570135.1,537015.3,60070.1,0.1006,344426.4,184081.9,71.97,82866.8,78.75,90702.4,26.31,23.24,26.82,49.94,Material Reuse
chemical,waste,1587041.3,497341.2,77866.4,0.1354,90816.9,442627.6,68.56,57588.2,76.22,57338.4,30.09,22.33,23.15,54.52,Material Reuse
chemical,raw_materials,948564.1,639543.3,47942.2,0.0697,60914.1,536037.6,93.33,22057.0,64.89,43873.7,45.35,21.56,16.6,61.84,Alternative Materials
food_processing,waste,1092513.3,596306.7,81258.1,0.1199,407544.2,378444.3,67.5,100629.4,75.87,16290.4,51.75,25.18,29.91,44.91,Waste-to-Value
textile,waste,655803.1,495570.5,89835.5,0.1535,135551.1,364176.0,61.88,73938.5,79.5,29557.6,49.62,22.28,25.03,52.69,Waste-to-Value
chemical,raw_materials,876831.0,732094.5,73083.2,0.0908,451901.0,281993.6,75.08,74356.2,67.69,27722.8,34.76,27.89,27.5,44.61,Recycled Materials
chemical,waste,1551477.8,282117.6,43435.1,0.1334,329652.4,627462.8,66.32,122166.4,87.35,21347.2,50.28,26.6,22.18,51.22,Waste-to-Value
textile,coal,417325.1,826517.7,94045.2,0.1022,1360408.7,151564.0,79.38,35972.9,58.28,42454.2,41.81,47.26,26.94,25.8,Renewable Energy Substitution
chemical,raw_materials,1899048.7,349800.8,83625.2,0.1929,127423.3,1188901.2,98.22,21577.1,71.17,57009.9,41.97,18.52,28.73,52.75,Alternative Materials
general,coal,284982.2,1791920.1,39935.7,0.0218,1542962.2,64131.8,59.96,30050.9,50.86,11744.6,63.29,51.21,16.26,32.53,Renewable Energy Substitution
chemical,raw_materials,1291307.7,397811.5,65071.9,0.1406,109483.1,792715.7,91.44,32450.3,66.94,50394.3,50.53,21.29,20.76,57.95,Recycled Materials
textile,raw_materials,1576028.1,203313.3,126010.0,0.3826,297400.1,956106.5,95.8,22961.8,60.75,24634.8,56.99,19.35,19.96,60.69,Alternative Materials
general,waste,2001537.8,554298.8,72907.3,0.1162,356344.6,618167.4,67.59,117754.2,67.35,38270.2,31.41,23.65,29.12,47.23,Recycling Loops
metal_engineering,natural_gas,774685.6,1127415.1,248350.3,0.1805,1044460.8,263231.2,77.01,43119.8,57.2,28350.3,42.13,29.8,39.93,30.27,Energy Optimization
food_processing,waste,1834443.8,578747.1,43488.8,0.0699,236751.1,673281.9,66.17,186988.5,92.02,28443.9,53.44,26.05,26.87,47.08,Waste-to-Value
chemical,waste,1260746.2,462056.9,35502.1,0.0714,235919.9,359946.5,66.29,102520.5,66.93,21119.7,27.09,27.73,25.15,47.12,Recycling Loops
chemical,raw_materials,711759.6,494589.3,24132.6,0.0465,64788.3,285200.7,73.13,58672.5,82.28,54244.0,28.85,19.64,34.5,45.86,Material Reuse
food_processing,raw_materials,1360332.4,281702.6,70144.2,0.1994,157622.8,498475.8,76.04,71441.4,84.15,90005.4,41.02,21.77,29.37,48.86,Material Reuse
food_processing,natural_gas,780203.5,1140733.4,346045.9,0.2327,614527.0,210968.4,63.41,25898.2,45.51,41889.7,34.82,36.32,49.17,14.51,Energy Optimization
metal_engineering,raw_materials,1400348.4,888670.7,127426.3,0.1254,421765.6,714815.1,83.05,27934.1,73.64,43617.5,45.55,20.6,34.13,45.27,Recycled Materials
textile,waste,1001715.9,622151.9,69361.9,0.1003,179730.3,299675.1,70.64,203544.0,88.92,35658.9,37.06,22.22,20.67,57.11,Waste-to-Value
food_processing,diesel,567681.0,282465.1,63545.1,0.1837,1660483.1,330041.1,51.03,30684.2,63.23,243936.8,51.76,58.92,16.31,24.77,Transportation Optimization
chemical,electricity,567223.4,1467016.0,370909.6,0.2018,955708.7,155896.2,73.4,24022.9,51.13,40015.3,36.86,33.67,40.39,25.94,Energy Optimization
general,natural_gas,1372644.1,599118.7,65181.6,0.0981,712029.8,379902.3,68.2,56915.5,50.52,38585.1,30.3,44.63,26.12,29.25,Process Changes
metal_engineering,raw_materials,1241978.9,829202.3,129163.4,0.1348,166522.6,561593.8,84.89,62739.7,55.29,28004.5,32.49,15.23,28.3,56.47,Recycling Loops
general,coal,529805.1,1484115.7,91952.7,0.0583,645079.8,198752.5,53.83,22147.5,68.16,26365.0,63.58,51.84,34.15,14.01,Renewable Energy Substitution
metal_engineering,coal,417334.5,1794082.8,107934.1,0.0567,1436031.4,91657.1,77.79,38444.9,71.19,21250.3,51.37,61.17,26.9,11.93,Renewable Energy Substitution
food_processing,coal,376254.3,1567069.9,141267.6,0.0827,922840.7,93813.4,82.41,27151.3,43.66,16756.3,67.97,48.91,27.21,23.88,Renewable Energy Substitution
general,electricity,558955.5,1042277.0,84679.7,0.0751,228188.3,247077.0,68.95,18141.1,63.93,44278.2,44.96,18.15,61.26,20.59,Renewable Energy Substitution
chemical,natural_gas,398594.4,725362.4,192465.8,0.2097,721876.0,189867.0,62.56,43200.8,60.43,19738.4,34.36,36.21,46.37,17.42,Energy Optimization
chemical,natural_gas,672202.0,946057.2,168419.9,0.1511,541698.7,174909.3,67.58,37166.9,65.33,25398.1,31.63,33.34,48.41,18.25,Energy Optimization
chemical,electricity,831917.9,2403715.1,20695.4,0.0085,171552.2,169424.9,58.67,33141.4,61.94,10633.8,57.03,22.29,50.88,26.83,Renewable Energy Substitution
metal_engineering,raw_materials,1849178.0,894199.4,33865.4,0.0365,341411.5,678678.9,85.14,31621.3,88.16,26341.4,44.46,18.34,24.61,57.05,Recycled Materials
chemical,raw_materials,1265977.5,559704.0,110331.4,0.1647,290793.4,502985.6,89.52,74166.3,70.07,41527.4,50.54,29.43,27.63,42.94,Recycled Materials
general,waste,810744.3,522260.4,54365.1,0.0943,243847.5,446978.8,73.46,90856.6,73.2,37556.1,45.27,26.71,38.7,34.59,Recycling Loops
chemical,waste,1330282.7,463000.4,86248.1,0.157,161974.8,480261.1,84.53,158479.9,96.34,27220.0,54.97,23.69,20.63,55.68,Waste-to-Value
metal_engineering,coal,1109123.8,825787.9,145261.6,0.1496,1333731.5,397143.7,79.67,35041.9,71.44,44596.4,48.09,45.93,29.37,24.7,Process Changes
metal_engineering,coal,569858.1,2095746.1,131990.1,0.0592,926850.1,211888.8,56.51,18692.8,46.44,33597.4,59.21,58.05,23.31,18.64,Renewable Energy Substitution
metal_engineering,raw_materials,1553177.4,790466.2,106829.6,0.1191,272134.9,449359.4,97.35,37099.6,54.87,20504.3,50.31,17.91,25.79,56.3,Alternative Materials
food_processing,natural_gas,1809468.6,850974.1,41530.1,0.0465,1379880.4,520131.2,81.86,35379.1,54.77,21403.5,44.33,45.7,34.19,20.11,Process Changes
general,raw_materials,580239.2,364611.7,116423.3,0.242,295525.4,251754.9,77.37,79739.3,73.07,18540.3,40.14,20.73,39.35,39.92,Recycling Loops
general,raw_materials,2583767.3,338005.3,35673.7,0.0955,76933.6,926659.9,89.76,48990.7,51.96,32611.6,49.87,21.86,19.78,58.36,Alternative Materials
chemical,diesel,1036150.4,466669.4,68205.8,0.1275,1470984.6,282948.0,67.4,34918.2,48.34,269327.4,47.12,55.61,20.99,23.4,Transportation Optimization
metal_engineering,transport,312443.2,433011.5,51842.0,0.1069,884232.9,104311.1,50.63,25299.5,40.65,318534.9,36.77,52.77,12.33,34.9,Transportation Optimization
chemical,waste,875313.0,477168.1,98989.5,0.1718,117548.3,381811.3,79.02,103632.4,73.91,80107.9,36.37,19.12,24.49,56.39,Material Reuse
food_processing,diesel,953424.0,321368.3,20803.6,0.0608,1496099.9,354236.8,53.25,30411.5,63.15,169790.1,49.95,35.0,23.98,41.02,Transportation Optimization
chemical,raw_materials,2136734.9,673502.7,84797.5,0.1118,80422.1,783395.9,93.22,49817.6,62.95,25103.2,44.24,15.45,24.69,59.86,Alternative Materials
food_processing,natural_gas,1063574.6,1323453.6,379083.8,0.2227,487242.0,272750.8,70.52,46125.2,53.25,17171.8,36.09,25.4,49.3,25.3,Energy Optimization
general,raw_materials,1191600.8,289302.2,93784.6,0.2448,177767.9,494933.4,77.74,104812.5,70.13,79894.3,43.06,17.1,16.92,65.98,Material Reuse
chemical,raw_materials,1054572.1,455813.1,30026.7,0.0618,120619.5,620126.9,81.68,61024.8,67.24,30214.3,47.36,20.6,35.22,44.18,Recycling Loops
chemical,raw_materials,1969319.7,421888.0,26806.2,0.0597,318648.7,674854.0,96.51,54013.9,56.36,46294.1,48.39,23.2,18.24,58.56,Alternative Materials
metal_engineering,raw_materials,2838372.9,740421.1,74823.7,0.0918,146889.7,833115.3,97.77,28426.5,68.69,45262.4,54.13,11.97,25.74,62.29,Alternative Materials
chemical,waste,1646191.1,583269.2,107727.0,0.1559,404536.9,489468.3,70.75,181898.4,93.82,15169.6,54.8,17.74,27.05,55.21,Waste-to-Value
general,coal,807072.9,449580.0,163212.1,0.2663,1455757.9,292908.4,82.28,46715.4,69.18,37097.2,32.49,43.67,34.15,22.18,Process Changes
chemical,waste,656520.6,637360.8,114945.2,0.1528,135154.1,277795.2,84.0,67179.0,97.49,15139.3,51.84,19.61,34.08,46.31,Waste-to-Value
textile,raw_materials,2746379.7,693261.9,69454.6,0.0911,321464.1,1168029.0,87.85,40933.2,58.61,51714.2,50.71,19.52,26.97,53.51,Alternative Materials
textile,raw_materials,733109.3,327535.5,126099.7,0.278,104177.4,311009.8,77.38,76850.3,70.67,22449.5,26.26,19.51,33.67,46.82,Recycling Loops
chemical,raw_materials,923198.4,261937.1,34633.8,0.1168,159514.3,301353.0,79.33,40582.1,82.59,45957.5,36.48,24.56,26.13,49.31,Material Reuse
general,electricity,879132.8,2440699.7,134984.7,0.0524,256209.1,189938.9,83.86,34333.3,42.71,34964.9,54.99,10.41,52.54,37.05,Renewable Energy Substitution
general,raw_materials,2472724.2,395239.8,117043.9,0.2285,277371.5,1064301.1,94.21,42732.3,52.81,34708.6,43.83,13.66,29.6,56.74,Alternative Materials
chemical,raw_materials,925804.8,668511.7,65491.5,0.0892,293399.2,528947.2,71.65,30838.8,85.12,28393.7,35.9,22.57,31.53,45.9,Recycled Materials
food_processing,electricity,441030.2,1437054.6,266191.3,0.1563,567369.3,131493.7,76.6,38784.3,50.9,28194.8,36.61,30.56,52.77,16.67,Energy Optimization
chemical,raw_materials,1034313.0,758612.0,123561.5,0.1401,404921.0,275309.7,88.42,59073.9,76.9,41861.5,49.29,23.8,28.71,47.49,Recycled Materials
textile,electricity,714145.2,1109424.6,34531.5,0.0302,146672.9,210573.3,63.53,16139.6,42.27,12782.2,61.28,21.12,66.79,12.09,Renewable Energy Substitution
general,raw_materials,2890262.3,661927.8,41957.3,0.0596,373245.7,856168.4,82.66,31936.3,77.45,46822.2,40.13,28.2,29.73,42.07,Recycled Materials
textile,natural_gas,400976.1,917760.7,128362.6,0.1227,755466.5,98747.1,60.93,33194.2,51.2,18338.1,35.21,38.3,49.48,12.22,Energy Optimization
chemical,coal,691895.7,970367.1,170301.3,0.1493,571361.0,226916.7,61.71,59059.7,68.78,42985.7,31.84,40.47,30.95,28.58,Process Changes
chemical,raw_materials,1743962.8,588440.0,118670.6,0.1678,193112.8,488994.3,66.14,49835.2,67.8,17474.2,31.97,27.83,30.2,41.97,Recycling Loops
textile,raw_materials,1936572.8,256665.8,108790.9,0.2977,74916.0,587078.1,96.83,20930.9,74.43,31274.2,40.6,20.45,24.43,55.12,Alternative Materials
textile,waste,474095.8,381242.2,48304.5,0.1125,438027.0,204118.1,81.99,97948.4,96.79,25269.2,41.01,25.61,28.82,45.57,Waste-to-Value
general,waste,662474.7,604793.3,91472.5,0.1314,306250.0,279866.8,66.31,112965.7,73.15,18398.3,36.95,18.21,25.9,55.89,Recycling Loops
textile,waste,1240131.0,482935.7,47677.9,0.0899,341444.4,482782.2,61.94,90899.4,83.93,20568.1,49.81,21.24,21.4,57.36,Waste-to-Value
general,raw_materials,3186739.4,682089.6,140799.6,0.1711,191785.9,1115499.9,89.5,39057.5,56.78,45619.0,59.54,19.05,20.37,60.58,Alternative Materials
chemical,waste,1430299.6,433493.2,139084.0,0.2429,143169.2,458984.1,83.13,53220.7,73.98,38686.9,45.46,18.22,34.51,47.27,Recycling Loops
general,raw_materials,1060231.3,303827.4,176753.2,0.3678,486298.9,506850.9,86.02,44019.3,80.13,48190.1,50.94,21.0,31.75,47.25,Recycled Materials
textile,raw_materials,634437.3,508907.0,26042.2,0.0487,298274.4,299684.2,78.71,41723.9,78.43,40382.1,44.23,27.11,24.19,48.7,Material Reuse
chemical,coal,760716.4,852354.8,95443.4,0.1007,1093943.0,229033.8,70.77,42576.6,72.04,30433.4,49.09,47.88,25.41,26.71,Process Changes
general,waste,1588284.5,574469.9,132468.9,0.1874,266666.5,442272.9,71.36,58835.9,40.13,21037.7,37.21,20.7,31.73,47.57,Recycling Loops
metal_engineering,coal,609296.9,1997719.6,216732.2,0.0979,550732.5,139500.1,73.77,12854.9,54.37,42975.1,52.21,64.71,16.14,19.15,Renewable Energy Substitution
metal_engineering,natural_gas,953209.0,1118623.8,75666.5,0.0634,1050162.9,318940.7,64.3,36116.6,50.79,28155.5,34.12,44.78,40.96,14.26,Process Changes
chemical,raw_materials,1080389.5,587117.0,169328.9,0.2238,232788.6,552469.0,70.3,29487.9,67.76,20974.8,44.63,21.4,28.22,50.38,Recycled Materials
metal_engineering,waste,968088.3,531857.5,76314.9,0.1255,333702.1,293124.5,80.23,69864.1,85.76,61975.9,28.77,22.62,25.57,51.81,Material Reuse
general,raw_materials,1581122.5,290029.2,62207.9,0.1766,308075.0,728416.3,90.26,35779.1,63.78,51400.7,57.63,24.33,26.8,48.87,Alternative Materials
food_processing,natural_gas,1656494.7,871248.1,112452.6,0.1143,585914.7,527265.2,62.48,58467.5,45.01,55291.2,30.43,50.16,32.23,17.61,Process Changes
general,raw_materials,1057874.2,648387.1,170390.6,0.2081,368900.3,562830.7,87.81,77279.3,60.66,54388.2,33.72,27.22,24.21,48.57,Recycled Materials
chemical,raw_materials,2318407.1,750388.1,37786.4,0.0479,382583.1,701405.2,87.59,41676.0,76.19,49289.0,55.74,19.88,25.38,54.74,Alternative Materials
chemical,raw_materials,964690.6,288244.1,140456.4,0.3276,222240.7,532419.9,91.43,59201.3,64.78,33150.1,51.93,13.6,16.14,70.26,Alternative Materials
food_processing,waste,529998.4,550848.2,39454.4,0.0668,215171.2,217372.6,67.34,103334.0,90.51,80602.1,25.98,27.66,23.76,48.58,Material Reuse
chemical,raw_materials,1589945.0,665868.5,105301.0,0.1365,112100.1,790524.2,98.79,57495.5,51.3,26592.6,40.9,20.89,27.27,51.84,Alternative Materials
chemical,raw_materials,782900.5,745896.4,34922.7,0.0447,174861.0,326060.4,63.65,66026.0,50.84,28047.1,40.6,20.72,35.79,43.49,Recycling Loops
metal_engineering,electricity,545890.3,499277.5,92986.1,0.157,713656.2,316223.8,69.61,53227.6,68.23,44281.1,30.5,52.39,37.84,9.77,Process Changes
metal_engineering,coal,1486432.0,430522.9,94472.7,0.1799,569382.7,465657.6,73.24,21306.7,46.22,44506.7,47.73,43.76,36.09,20.15,Process Changes
metal_engineering,natural_gas,254239.5,1010996.8,121104.4,0.107,828619.2,86894.2,62.13,34249.9,59.79,16014.5,37.75,36.77,49.45,13.78,Energy Optimization
chemical,natural_gas,436947.1,704460.8,145406.9,0.1711,1277602.1,166055.8,73.66,23972.5,74.88,55891.9,30.46,49.42,41.1,9.48,Process Changes
textile,electricity,434434.0,1332446.2,18972.3,0.014,86714.3,87151.8,61.49,36759.1,52.89,35352.7,42.32,24.78,59.46,15.76,Renewable Energy Substitution
general,raw_materials,1189156.9,459302.8,33790.9,0.0685,311718.4,364590.7,68.62,107175.4,82.96,39373.9,37.54,18.8,31.07,50.13,Material Reuse
chemical,electricity,574607.2,2258991.8,158893.1,0.0657,286140.8,164919.2,54.34,15126.1,74.62,35394.8,41.38,27.59,57.37,15.04,Renewable Energy Substitution
general,raw_materials,1417737.8,496527.5,127672.4,0.2045,167322.8,456385.4,94.97,53039.1,53.02,29595.0,41.12,15.22,21.76,63.02,Alternative Materials
textile,waste,547416.9,442866.2,99014.9,0.1827,353676.3,229763.1,74.54,84736.0,97.25,39342.2,32.74,16.83,28.92,54.25,Waste-to-Value
textile,coal,401537.9,1488581.2,84029.8,0.0534,918092.1,125958.1,70.95,27405.6,62.28,22313.6,48.84,57.23,17.66,25.11,Renewable Energy Substitution
food_processing,waste,990454.8,323636.9,67993.6,0.1736,408419.1,410595.7,80.99,172148.1,79.41,32433.2,42.65,20.98,21.79,57.23,Waste-to-Value
food_processing,coal,618796.0,559856.7,151652.4,0.2131,672900.7,234184.9,69.15,59615.7,48.95,24889.4,40.87,40.53,36.37,23.1,Process Changes
textile,coal,356009.9,1364253.6,109653.0,0.0744,1907494.7,67158.2,61.46,23321.9,55.93,37118.3,52.42,45.54,29.2,25.26,Renewable Energy Substitution
metal_engineering,waste,892417.1,267294.6,35194.8,0.1164,188213.7,250198.0,70.69,83392.8,86.27,84471.0,33.35,16.1,20.47,63.43,Material Reuse
metal_engineering,raw_materials,656663.8,727282.2,83489.4,0.103,201792.5,258383.4,81.89,71813.3,88.73,39801.1,42.29,16.28,28.23,55.49,Recycled Materials
general,natural_gas,500664.2,998351.9,343579.6,0.256,1152404.9,158877.2,62.81,26398.3,45.76,15726.9,34.72,38.34,51.78,9.88,Energy Optimization
general,transport,470419.5,315610.6,70730.4,0.1831,1712725.7,127718.2,52.87,21901.1,57.64,187953.2,40.49,51.02,10.03,38.95,Transportation Optimization
textile,waste,657770.4,388687.9,70209.8,0.153,264766.1,394213.6,80.52,145721.2,88.88,41865.6,51.66,28.36,24.05,47.59,Waste-to-Value
general,diesel,435782.4,367100.5,70675.2,0.1614,1220250.9,169504.3,50.43,26335.0,54.79,269882.6,50.06,58.33,17.25,24.42,Transportation Optimization
chemical,natural_gas,433839.7,743495.3,238508.8,0.2429,804943.9,214018.5,77.5,43615.4,60.04,41361.6,35.37,30.95,36.24,32.81,Energy Optimization
chemical,raw_materials,796913.1,306884.0,60729.1,0.1652,94236.2,364079.5,78.01,88602.7,93.44,89735.3,43.92,18.67,17.63,63.7,Material Reuse
general,electricity,1408742.3,943487.0,103129.1,0.0985,544571.5,412451.5,81.05,52414.6,69.9,28020.4,49.56,41.44,25.27,33.29,Process Changes
chemical,raw_materials,1625147.9,745137.8,157263.8,0.1743,269051.7,446905.1,77.16,64194.2,84.5,26356.5,39.42,28.35,31.9,39.75,Recycled Materials
textile,natural_gas,783646.8,1365415.9,279165.7,0.1697,975281.2,200567.3,67.64,43345.7,59.61,28669.7,29.86,37.91,35.71,26.38,Energy Optimization
food_processing,waste,681800.6,658542.5,103370.0,0.1357,182977.1,361831.4,72.03,173366.0,81.61,32774.6,37.44,15.83,20.04,64.13,Waste-to-Value
metal_engineering,natural_gas,871927.2,1284837.2,164495.7,0.1135,642963.6,250403.3,68.35,49032.8,63.39,15542.5,42.96,22.02,37.81,40.17,Energy Optimization
chemical,raw_materials,1003526.9,304126.8,61867.1,0.169,365409.4,517278.4,78.85,73652.3,86.87,51821.1,38.28,25.37,24.07,50.56,Recycled Materials
general,raw_materials,1172002.9,479957.6,101146.3,0.1741,167208.0,480618.2,78.8,28156.6,77.5,50952.0,35.03,23.97,29.97,46.06,Recycled Materials
general,transport,1097422.5,324825.6,44051.0,0.1194,1513224.7,312391.5,59.86,12563.7,47.95,120136.6,39.66,41.55,19.57,38.88,Transportation Optimization
general,natural_gas,1501772.3,696738.7,55896.1,0.0743,777440.2,501039.3,70.9,32320.9,62.68,25684.3,35.71,45.92,29.75,24.33,Process Changes
general,raw_materials,956046.5,876895.4,130180.2,0.1293,473282.0,422572.7,83.45,62317.5,69.53,49683.8,50.94,28.27,31.09,40.64,Recycled Materials
chemical,raw_materials,1525956.8,669973.2,36050.1,0.0511,230468.1,554562.0,73.26,79156.0,66.27,24562.4,36.07,26.54,26.38,47.08,Recycled Materials
metal_engineering,raw_materials,586328.7,459134.8,76965.8,0.1436,103535.2,177855.9,86.63,54550.0,91.33,86809.5,40.45,17.53,31.44,51.03,Material Reuse
general,raw_materials,1436232.9,824584.4,154593.4,0.1579,189863.0,509566.2,79.01,78802.1,65.43,47970.5,38.68,25.96,26.3,47.74,Recycled Materials
food_processing,raw_materials,642999.8,359391.5,45353.0,0.1121,190216.2,249952.9,87.12,58463.3,72.45,66609.0,26.14,16.66,19.39,63.95,Material Reuse
food_processing,waste,1621327.7,372031.7,35857.7,0.0879,286668.3,628997.6,78.42,100965.7,84.18,30236.8,50.26,27.59,33.65,38.76,Waste-to-Value
textile,raw_materials,2250814.4,304928.9,131245.8,0.3009,129512.8,1053337.0,88.91,45715.3,70.82,40506.2,44.72,13.19,15.5,71.31,Alternative Materials
